"Contents","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21"
"Table 5a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Median house price (existing dwellings) by local authority district, England and Wales, year ending September 2002 to year ending September 2018 (£)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Region code","Region name","Local authority code","Local authority name","Year ending Sep 2002","Year ending Sep 2003","Year ending Sep 2004","Year ending Sep 2005","Year ending Sep 2006","Year ending Sep 2007","Year ending Sep 2008","Year ending Sep 2009","Year ending Sep 2010","Year ending Sep 2011","Year ending Sep 2012","Year ending Sep 2013","Year ending Sep 2014","Year ending Sep 2015","Year ending Sep 2016","Year ending Sep 2017","Year ending Sep 2018"
"W92000004","Wales","W06000008","Ceredigion","79000","99950","138000","150500","165000","178000","178750","163000","177000","170000","165000","158000","163500","167500","174500","176750","179475"
"W92000004","Wales","W06000009","Pembrokeshire","69000","92000","123000","140000","150000","165000","165000","164000","163000","154250","155975","151000","150000","157000","159000","162000","168000"
"W92000004","Wales","W06000010","Carmarthenshire","50000","65000","89000","109500","118000","128000","134000","120000","125000","119000","118000","113000","120000","124000","130000","132000","135000"
"W92000004","Wales","W06000011","Swansea","58000","72000","96000","112500","123950","130000","131000","125000","129000","122500","124250","123500","125000","128000","132125","137000","140000"
"W92000004","Wales","W06000012","Neath Port Talbot","43700","49000","67850","85000","89950","100000","105000","95500","90000","90000","90000","90000","93000","96000","100000","105000","110000"
"W92000004","Wales","W06000013","Bridgend","57000","70000","92000","105000","116500","124995","124950","116500","122950","116500","113000","120000","122000","125000","132999.5","141000","145000"
"W92000004","Wales","W06000014","Vale of Glamorgan","80000","95000","127500","136000","148000","159000","165000","165600","170000","164000","165000","170000","180000","179597.5","188500","197000","210000"
"W92000004","Wales","W06000015","Cardiff","89850","115000","135000","147000","150000","160000","159950","155000","160000","154000","160000","162125","165000","170000","178450","180250","194000"
"W92000004","Wales","W06000016","Rhondda Cynon Taf","40000","47000","61000","77950","86775","92500","92500","85000","85000","84000","84000","85000","88500","92500","100000","100000","103500"
"W92000004","Wales","W06000024","Merthyr Tydfil","36000","39950","52000","70000","80000","88225","90000","80000","79995","80000","80000","78000","82000","84000","85000","90000","91250"
"W92000004","Wales","W06000018","Caerphilly","50000","63000","83000","95000","107500","117000","118000","100000","105000","102000","101000","105000","114000","115000","120000","120000","125000"
"W92000004","Wales","W06000019","Blaenau Gwent","34500","36000","55000","70000","76500","83000","84000","72000","75000","70000","70000","70000","72500","76250","78000","82000","82500"
"W92000004","Wales","W06000020","Torfaen","52950","67950","86950","100000","108250","119950","120000","108500","110000","110000","112500","110000","113000","118000","124000","124950","130000"
"W92000004","Wales","W06000021","Monmouthshire","99000","125000","149475","170000","172000","192000","189000","173000","185000","183125","182750","175000","189500","206750","205000","220000","235000"
"W92000004","Wales","W06000022","Newport","66000","83500","109000","119950","127500","137000","136000","122250","125000","123000","122000","125000","125000","130000","137000","144000","150000"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Source: Office for National Statistics, Land Registry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Notes:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1. House price statistics are based on Price Paid Data from the Land Registry. For more information, see the metadata section of this workbook or the full quality and methodology information for this release.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
